"name","username","time","timestamp","text"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 12:50 PM","1570708239","
  Instagram now has a dark mode for iOS and Android – and here's how to activate it - http://unilagefiwe.com/instagram-now-has-a-dark-mode-for-ios-and-android-and-heres-how-to-activate-it/ …
"
"TESLIM","@finallybolu","Oct 10, 2019 12:49 PM","1570708179","
  Unilag lecturers  https://twitter.com/funmike__/status/1182248588757393413 …
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 12:46 PM","1570707965","
  Nigerian-born lecturer spends $190,000 research money in US strip clubhttp://unilagefiwe.com/nigerian-born-lecturer-spends-190000-research-money-in-us-strip-club/ …
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 12:45 PM","1570707959","
  Nigerian-born lecturer spends $190,000 research money in US strip club - http://unilagefiwe.com/nigerian-born-lecturer-spends-190000-research-money-in-us-strip-club/ …
"
"Urban Woman Magazine","@UrbanWomanMag","Oct 10, 2019 12:45 PM","1570707948","
  #SexForGrades: UNILAG Sets Up Panel And Encourages More Students To Speak Out https://urbanwomanmag.com/sexforgrades-unilag-sets-up-panel-encourage-more-students-speak-out/ …pic.twitter.com/KnavLR3RaV
"
"LR 👑","@theonlyLR","Oct 10, 2019 12:44 PM","1570707890","
  Yesterday we were balloting for votes.. Unilag students deserve better.
"
"9jaEvaBlaze.Com","@9jaEvaBlaze_Com","Oct 10, 2019 12:44 PM","1570707884","
  UNILAG suspends another Lecturer over ‘Sex For Grades’ scandal https://www.9jaevablaze.com/unilag-suspends-another-lecturer-over-sex-for-grades-scandal/ …pic.twitter.com/wbp5fciVup
"
"YUNG BERNARD™  🇳🇬","@IamYungBernard","Oct 10, 2019 12:44 PM","1570707870","
  UNILAG suspends another Lecturer over ‘Sex For Grades’ scandal - https://www.9jaevablaze.com/unilag-suspends-another-lecturer-over-sex-for-grades-scandal/ …
"
"Prince Ademola Ajayi","@sakrullahir","Oct 10, 2019 12:44 PM","1570707869","
  Ogaju ni BUS
Even Unilag self ni set this record...
"
"Yanga  🧡 🇳🇬","@yangablog","Oct 10, 2019 12:43 PM","1570707814","
  UNILAG Lecturer To Sue Lady For Millions Over Sex For Grade Saga
https://olufamous.blogspot.com/2019/10/unilag-lecturer-to-sue-lady-over-sx-for.html …
"
"Mr Odetara’s last child","@adedamola_op","Oct 10, 2019 12:39 PM","1570707570","
  @awabikeng still waiting for you in unilag
"
"B. Ayo Adisa-Oluga","@Ayo_Oluga","Oct 10, 2019 12:38 PM","1570707483","
  Good move my senator but we seems to forget the very importance of polytechnic education in nations development, I have  OND/HND, and BSc/MSc from Yabatech and Unilag respectively.
They are not equal and we should not make them same by pushing away Polytechnic education.
"
"DailyGossip.ng","@DailyGossipNG","Oct 10, 2019 12:36 PM","1570707393","
  Timi Dakolo reacts to Unilag Pastor/Lecturer Exposed in BBC Documentary http://dlvr.it/RFvGGW pic.twitter.com/B2uK57jz8C
"
"9jaEvaBlaze.Com","@9jaEvaBlaze_Com","Oct 10, 2019 12:35 PM","1570707329","
  UNILAG lecturer Dr Boniface Igbenehue hospitalised after attempting suicide https://www.9jaevablaze.com/unilag-lecturer-dr-boniface-igbenehue-hospitalised-after-attempting-suicide/ …pic.twitter.com/8KniHWLoC2
"
"YUNG BERNARD™  🇳🇬","@IamYungBernard","Oct 10, 2019 12:35 PM","1570707316","
  UNILAG lecturer Dr Boniface Igbenehue hospitalised after attempting suicide - https://www.9jaevablaze.com/unilag-lecturer-dr-boniface-igbenehue-hospitalised-after-attempting-suicide/ …
"
"Obiaks","@obiaksnews","Oct 10, 2019 12:34 PM","1570707263","
  Sex For Grades: UNILAG Lecturer To Sue Lady Who Posted 'Defamatory Tweet' http://news.obiaks.com/191010073937/Sex-For-Grades--UNILAG-Lecturer-To-Sue-Lady-Who-Posted-'Defamatory-Tweet'.html …
"
"Sage of lagos","@Darkmayo4","Oct 10, 2019 12:33 PM","1570707195","
  Shout out to Google mehn , the nigga be saving me from all this unilag stress...
@Femioshi1 @_YERACHI @Chemicalgrandma @oyediran_tee @titusman4 @AdeyemiSaoban
"
"9jaEvaBlaze.Com","@9jaEvaBlaze_Com","Oct 10, 2019 12:29 PM","1570706944","
  Foursquare Suspends UNILAG Lecturer/Pastor Exposed By BBC Sex-For-Mark Documentary https://www.9jaevablaze.com/foursquare-suspends-unilag-lecturer-pastor-exposed-by-bbc-sex-for-mark-documentary/ …pic.twitter.com/FSB66Tm12j
"
"YUNG BERNARD™  🇳🇬","@IamYungBernard","Oct 10, 2019 12:28 PM","1570706928","
  Foursquare Suspends UNILAG Lecturer/Pastor Exposed By BBC Sex-For-Mark Documentary - https://www.9jaevablaze.com/foursquare-suspends-unilag-lecturer-pastor-exposed-by-bbc-sex-for-mark-documentary/ …
"
"Marquis Concierge","@marquisluxury","Oct 10, 2019 12:27 PM","1570706851","
  @AfolabiOlaore @_Watchmann @MaziIbe_ @officialnairam1 @the_lateefa @Alex_Houseof308 @iam_ademuyiwa @Holarbowaley @UNILAG_EFIWE @UnclePamilerin @OgbeniDipo @aproko_doctor @LuxuryTechShow
"
"LM","@obalaide","Oct 10, 2019 12:26 PM","1570706769","
  Granma(no offense intended), what you related happens in virtually all corners of urban areas. From my area in Ojodu after eating, gisting & gambling some take Uber (in groups) to UNILAG to play with friends in sch or travel to Osu, ijebu or Ibadan to enjoy winnings with girls!
"
"Solomon","@MrFaniyi_","Oct 10, 2019 12:25 PM","1570706702","
  I remember a friend that bragged that he could drink 4 in one sitting. He drank only two and 30mins later he was eating rice from the floor around moremi in unilag 
"
"9jaEvaBlaze.Com","@9jaEvaBlaze_Com","Oct 10, 2019 12:20 PM","1570706448","
  BREAKING: UNILAG suspends Dr Boniface, lecturer caught on video sexually harassing ‘admission seeker’ https://www.9jaevablaze.com/breaking-unilag-suspends-dr-boniface-lecturer-caught-on-video-sexually-harassing-admission-seeker/ …pic.twitter.com/rkiE0MPTay
"
"YUNG BERNARD™  🇳🇬","@IamYungBernard","Oct 10, 2019 12:20 PM","1570706434","
  BREAKING: UNILAG suspends Dr Boniface, lecturer caught on video sexually harassing ‘admission seeker’ - https://www.9jaevablaze.com/breaking-unilag-suspends-dr-boniface-lecturer-caught-on-video-sexually-harassing-admission-seeker/ …
"
"Thompson Taiwo","@thompson_taiwo","Oct 10, 2019 12:17 PM","1570706257","
  Likely scenario between a Unilag lecturer, his wife and their pastor at a church service:

Pastor: Does anyone have any confession to make?

Unilag lecturer's wife: My dear husband, do you have any confession to... https://www.facebook.com/100000482041027/posts/3711826118843420/ …
"
"NELSON F.  ❤OLUWAPELUMI  👑","@NOluwafisola","Oct 10, 2019 12:15 PM","1570706152","
  If you need a location on the Mainland,I have a private place that could take about 100 people & I hope we have modest minds in the meeting;we know how some humans are inhumane.We could also meet in a private place like UNILAG,if we don't agree to use a private house.Thanks
"
"Ibrahim Salawu","@UnilagOlodo","Oct 10, 2019 12:14 PM","1570706083","
  Register to attend Africa's exciting annual destination for fantastic film experience & celebration in nigeria via http://www.afriff.com  and follow @AFRIFF! #AFRIFF2019pic.twitter.com/uUIo4hMD65
"
"Mr Noble","@gracedmrnoble","Oct 10, 2019 12:13 PM","1570706001","
  Around unilag
"
"Ibukun React","@IbukunReact","Oct 10, 2019 12:13 PM","1570705983","
  Today weather in Lagos is like a COLD ROOM reaction! 

#ibukunreact #coldroom #unilag #instablog #instablog9ja #accessbank #explorepage #sexforgrades #tundeednut #viralposts #bottlecapchallenge #bbnaija #bbcpic.twitter.com/XqRJi38ocz
"
"The Guardian Nigeria","@GuardianNigeria","Oct 10, 2019 12:12 PM","1570705920","
  They also appealed to victims of sexual harassment from lecturers to speak up so that such persons can be brought to book to stem the tide. https://guardian.ng/features/education/students-demand-sack-of-lecturer-in-sex-for-grades-scandal/?utm_medium=Social&echobox=twitter_post&utm_source=Twitter#Echobox=1570696216 … #Nigeria #SexForGrade #Unilag #SexualHarassment
"
"gisttube9ja","@makarellablog","Oct 10, 2019 12:09 PM","1570705755","
  GistTube9ja: UNILAG 'Cold Room' As A Metaphor http://www.gisttube9ja.com/2019/10/unilag-cold-room-as-metaphor.html?spref=tw …
"
"Centre for Housing and Sustainable Development","@chsd_unilag","Oct 10, 2019 12:09 PM","1570705753","
  CALL FOR EXPRESSION OF INTEREST
NEIGHBOURHOOD LEVEL RESEARCH CAPACITY BUILDING WORKSHOP
(Monday, 4th – Friday, 8th NOVEMBER, 2019).

Apply Now!

Fill the application form at https://docs.google.com/forms/d/e/1FAIpQLSdt2Ymxpn3zi0pl2-UnOyJ2K89Q294bRNeIx8grbuHZvLxPQA/viewform?usp=sf_link …

Application Closes: 12th October, 2019pic.twitter.com/TORhRBNHd1
"
"jesss","@kristenSmith17","Oct 10, 2019 12:08 PM","1570705706","
  Is sikemi the only one in this unilag
"
"TopGist247.com","@TopGist247","Oct 10, 2019 12:07 PM","1570705672","
  UNILAG 'Cold Room' As A Metaphor
@topgist247https://topgist247.com/2019/10/10/unilag-cold-room-as-a-metaphor/ …
"
"Pecorian","@Pecorian2","Oct 10, 2019 12:06 PM","1570705599","
  Apple MacBook Air 2019
8Gb ram 256Gb SSD
2.4ghz
Selling Price: 480k

#applelaptop #apple #iso #laptop #lagosnigeria #lagosstate #lekkibabes #lekkiguys #lagosvibes #unibenslayers #uniben #unical #unilag #benin… https://www.instagram.com/p/B3b3aJYnRFa/?igshid=1d37s091j2lz0 …
"
"The Nation Nigeria","@TheNationNews","Oct 10, 2019 12:06 PM","1570705564","
  Checking out ""SHOCKING VIDEO: See inside UNILAG cold room where lecturers ask "" on The Nation Newspaper Community: http://community.thenationonlineng.net/xn/detail/7304424:DiscussionEntry:10125?xg_source=twitter …
"
"Bernadines Cafe & Bistro","@eatbernadines","Oct 10, 2019 12:05 PM","1570705548","
  Dear @s1kemi,

Your anon just ordered you a pack of our yummy shredded chicken pasta and buffalo wings.

PS: “Good luck in your test  ”

Please, come pick up at our Unilag outlet in faculty of social science. pic.twitter.com/JVIuEmNZeg
"
"Ogbeta's Blog","@ogbetakome","Oct 10, 2019 12:04 PM","1570705473","
  #SexForGrades: Our Lecturers Have Comfortable Sofas In Their Offices - UNILAG Student Reveals http://dlvr.it/RFv8Sf pic.twitter.com/5ZoFzzAw6I
"
"TheSiteNews.com","@TheSitenews","Oct 10, 2019 12:03 PM","1570705404","
  #SexForGrades: Our lecturers have comfortable sofas in their offices - UNILAG student reveals
https://www.thesitenews.com/news/sexforgrades-our-lecturers-have-comfortable-sofas-in-their-offices-unilag-student-reveals/ …
"
"TheForefront MediaNg","@theforefrontng","Oct 10, 2019 12:01 PM","1570705272","
  #SexForGrades: Meet 2nd #UNILAG lecturer suspended over BBC sex scandal documentary
https://theforefrontmedia.blogspot.com/2019/10/sexforgrades-meet-2nd-unilag-lecturer.html?m=0 … #news #Nigeriapic.twitter.com/sHmlzdET3u
"
"Joshua Osagie","@joshuaosagie","Oct 10, 2019 12:00 PM","1570705257","
  #SexForGrades: Meet 2nd #UNILAG lecturer suspended over BBC sex scandal documentary
https://theforefrontmedia.blogspot.com/2019/10/sexforgrades-meet-2nd-unilag-lecturer.html?m=0 … #news #Nigeriapic.twitter.com/ytAofENHmi
"
"Dat_Babyface_Pharmacist","@pharmfriky","Oct 10, 2019 11:57 AM","1570705066","
  UNILAG (Alumnus)
"
"kofi_flups","@flups_addo","Oct 10, 2019 11:57 AM","1570705026","
  @Magraheb 
Watch my parody music video of the sex scandal in the prestigious universities in west Africa made by #BBCAfricaEye #unilag #legon #universityofghana and share the video please

https://youtu.be/pUNUK6kCGkU pic.twitter.com/Y9GiJwjVid
"
"LTV","@lagostelevision","Oct 10, 2019 11:55 AM","1570704923","
  The University of Lagos (UNILAG) has suspended Dr. Samuel Oladipo of the Department of Economics, Faculty of Social Sciences, after he was also indicted in a sexual harassment documentary produced by the British Broadcasting Corporation (BBC). pic.twitter.com/LkxH1zgacv
"
"Johel Soundz","@Johelsoundz","Oct 10, 2019 11:53 AM","1570704837","
  UNILAG
"
"Scooper","@scoopernigeria","Oct 10, 2019 11:52 AM","1570704751","
  #Fassy Yusuf, a lecturer at the University of Lagos, has asked Precious Okhimamhe, a social media user, to provide evidence of sex-for-grades allegation she levelled against him. #Unilag

READ HERE: https://m.scoopernews.com/detail?newsId=4572794 …pic.twitter.com/nIXAO4aTKB
"
"Black 'Rice","@Jastix","Oct 10, 2019 11:52 AM","1570704728","
  Difficult not to notice the happenstances in Nigeria of 2day, from Unilag to Aso Rock... Nigeria we hail thee... pic.twitter.com/hTzvwFfTgN
"
"9jaunlocked","@9jaunlocked","Oct 10, 2019 11:51 AM","1570704706","
  He Acted So Godly On Campus – UNILAG Student Speaks About Sex For Grades Lecturer https://9jaunlocked.com/2019/10/10/he-acted-so-godly-on-campus-unilag-student-speaks-about-sex-for-grades-lecturer/ …pic.twitter.com/dCKhWVA7q3
"
"CityOfZion","@david_ohde","Oct 10, 2019 11:49 AM","1570704598","
  Buhari
Nigeria
Biafra
#UnclePamilerin 
#unilag 
#granddesigns 
#GCNNRoundtable19 
#NoLaws 
#ItsOkNotToBeOk 
#ItsOkNotToBeOk 
#BOLCOC 
Visit to Like my Page-https://www.facebook.com/CitaidelOfMercy/?referrer=whatsapp …
"
"Sabiupdates","@sabiupdates","Oct 10, 2019 11:49 AM","1570704558","
  UNILAG sets up panel encouraging more students to speak out concerning the recent #SexForGrades https://sabiupdates.com/unilag-sets-up-panel-encouraging-more-students-to-speak-out-concerning-the-recent-sexforgrades/ …pic.twitter.com/oxruyNDRXk
"
"Tori News NG","@Tori_Nigeria","Oct 10, 2019 11:48 AM","1570704505","
  #SexForGrades: Our Lecturers Have Comfortable Sofas In Their Offices - UNILAG Student Reveals https://tori.ng/news/132222/ 
"
"Debtriz","@Debtriz1","Oct 10, 2019 11:47 AM","1570704470","
  Activist can do less here cuz of d country we find ourselves! 
N even d citizens ain't supporting activist
One of my friend we are both in activism n he's a studied in unilag cuz he's writing abt #sexforgrades he was rusticated n we are still fighting that .
"
"Hot N*gga","@Zubairthedream","Oct 10, 2019 11:47 AM","1570704435","
  Unilag has a ""parents portal""   pic.twitter.com/u42z7LHSfS
"
"manlikejegz","@dammy_ib6","Oct 10, 2019 11:46 AM","1570704401","
  To all final year students writing exams in UNILAG, may this semster be the your semeter as an undergraduate.
"
"Adola Online","@adolaonline","Oct 10, 2019 11:44 AM","1570704256","
  Sex-for-Admission Scandal: UNILAG inaugurates panel to investigate accused lecturers https://www.adola.org/sex-for-admission-scandal-unilag-inaugurates-panel-to-investigate-accused-lecturers/ … via @@adolaonline
"
"CoreTV News","@coretvnewsng","Oct 10, 2019 11:43 AM","1570704216","
  #SexForGrades: UNILAG suspends another lecturer

Another lecturer in the University of Lagos, Dr. Samuel Oladipo, has been suspended. Oladipo who worked in the department of economics was captured in the investigative documentary filmed by the BBC, https://bit.ly/35mS0jG pic.twitter.com/z4EhVYpxNq
"
"Daily Trust","@daily_trust","Oct 10, 2019 11:41 AM","1570704080","
  Sex-for-grade video: UNILAG sets up panel to probe lecturers
https://www.dailytrust.com.ng/sex-for-grade-video-unilag-sets-up-panel-to-probe-lecturers.html …
"
"9jaunlocked","@9jaunlocked","Oct 10, 2019 11:39 AM","1570703995","
  Sex-For-Grades: UNN Lecturer, Reverend Chukwuma Says BBC Journalist Seduced UNILAG Lecturer, Pastor Boniface https://9jaunlocked.com/2019/10/10/sex-for-grades-unn-lecturer-reverend-chukwuma-says-bbc-journalist-seduced-unilag-lecturer-pastor-boniface/ …pic.twitter.com/cBgVcWZOcS
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 11:37 AM","1570703825","
  Fek you
"
"Hassan Kabir","@hassankabir2008","Oct 10, 2019 11:36 AM","1570703811","
  Sex for grades: UNILAG lecturer to sue lady who posted ‘defamatory tweet’ - TheCable https://www.thecable.ng/unilag-lecturer-threatens-to-sue-social-media-user-over-defamatory-tweet …
"
"UNILAG_MAZI 👑","@unilag_mazi","Oct 10, 2019 11:34 AM","1570703695","
  
"
"Ondo shy boy","@thejossayblog","Oct 10, 2019 11:34 AM","1570703650","
  #SexFGrades: UNILAG sets up panel encouraging more students to speak out

https://thejossay.blogspot.com/2019/10/sexfgrades-unilag-sets-up-panel.html …
"
"Abdulazim Umar","@AbdulazimUmar","Oct 10, 2019 11:30 AM","1570703441","
  Well done!.  Still anticipating the response of Unilag on this matter!. https://twitter.com/kikimordi/status/1181617589128253442 …
"
"Mena","@efemenabenita","Oct 10, 2019 11:28 AM","1570703318","
  Unilag
"
"brandpower","@brandpowerng","Oct 10, 2019 11:28 AM","1570703315","
  (UNILAG Constitutes Panel To Probe Sexual Harassment cCases)
https://www.brandpowerng.com/unilag-constitutes-panel-to-probe-sexual-harassment-ccases/ …pic.twitter.com/YDe1aJY9SF
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 11:28 AM","1570703306","
  Terry Ghttps://twitter.com/Johnnydrille/status/1182053560713973770 …
"
"Sagacious","@JaGutSo","Oct 10, 2019 11:24 AM","1570703086","
  Sex for grades: UNILAG lecturer to sue lady who posted ‘defamatory tweet’

Fassy Yusuf, a lecturer at the University of Lagos, has asked Precious Okhimamhe, a social media user, to provide evidence of sex-for-grades allegation she levelled against him.

https://rplg.co/f3006df0 
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 11:24 AM","1570703054","
  Hellopic.twitter.com/6K8JIPEQ6t
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 11:22 AM","1570702972","
  pic.twitter.com/DUsLITDHoO
"
"unruly son","@EbukaEz13110145","Oct 10, 2019 11:21 AM","1570702915","
  I have been been at home since 2017 hoping to enter unilag pls baba make my wish come through #Nsogbu
"
"unruly son","@EbukaEz13110145","Oct 10, 2019 11:20 AM","1570702857","
  Baba I really need to complete my acceptance fees for unilag I can't afford to miss this opportunity again #Nsogbu 
"
" 1⃣ 6⃣- 1⃣ 2⃣Accessories","@_oriyomi_","Oct 10, 2019 11:20 AM","1570702855","
  Yaaaaayyyy... It's mini bags Thursday.  Guess how much they go for... #1,500 pere. Stop holding your phone and keys in your hands while going for a hangoutGuys!! Surprise that girl too. Offer is open to anons too
Pick up is available at UNILAG. 
Nationwide deliver  pic.twitter.com/qxfSirfixS
"
"Mercedés","@TheOmilola","Oct 10, 2019 11:20 AM","1570702817","
  Called a Unilag  lecturer for inquiries. 

Me: Good morning sir. My name is Omilola Phoebe gave me your number....I wanted to ask a question please...

Him: Omilola from Aljezeera or BBC?
"
"Kelvin SLickest James Yak","@KelvinYak","Oct 10, 2019 11:15 AM","1570702509","
  Just posted a photo @ Unilag https://www.instagram.com/p/B3bxhQNlayf/?igshid=18wvlvu2jkvc8 …
"
"KARMDY Of Tha MIKHAELS™ Type 🉑","@_KarmdyMikhaels","Oct 10, 2019 11:14 AM","1570702493","
  Unilag First Gate to Ikorodu; not because of traffic per say, just wanted to try it & it was worth it + I got one cool rider, only in all it was worth it
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 11:14 AM","1570702455","
   — Send a DM if you really want to find outhttps://curiouscat.me/UNILAG_EFIWE/post/1001310187?t=1570702455 …
"
"unruly son","@EbukaEz13110145","Oct 10, 2019 11:13 AM","1570702397","
  Baba I really need this money I hope u pick me because this the first time am trying this give away stuff after finding the money fory acceptance fee into unilag I have seriously broke the 50k would go a long way for me to come down to lagos and resume unilag #Nsogbu
"
"Okay.ng","@OkayNigeria","Oct 10, 2019 11:12 AM","1570702345","
  UNILAG constitutes panel to investigate two lecturers in #SexForGrades documentary https://www.okay.ng/234200 pic.twitter.com/ShhHaRF9eA
"
"Okay.ng","@OkayNigeria","Oct 10, 2019 11:12 AM","1570702340","
  UNILAG constitutes panel to investigate two lecturers in #SexForGrades documentary 

#sexforgrades #bonifaceigbeneghu #samueloladipo #unilag
https://www.okay.ng/unilag-constitutes-panel-to-investigate-two-lecturers-in-sexforgrades-documentary/?_unique_id=5d9f040480b38 …
"
"AIG Media Pro","@aigmediapro","Oct 10, 2019 11:11 AM","1570702286","
  #News Trending
Police confirms abduction of pastor in Lafia.

UNILAG suspends second lecturer after ""sex-for-grades' video.

FIFA fines Hong Kong after fans booed Chinese anthem.
#flowintoAMAA2019 
#WCWDiane 
#WednesdayThoughts 
#WONDERBOYDIARIES 
#GITEX2019pic.twitter.com/rj2gsjxTNp
"
"TEE - GEE PRINTZ @tgprintz","@gunnerstobi","Oct 10, 2019 11:08 AM","1570702138","
  PHONE POUCHES ARE AVAILABLE 
Iphone Series 
Samsung A/S Series
Gionee 
Infinix 

#phonecases 
#phone 
#birthday @ Unilag Estate, Magodo https://www.instagram.com/p/B3bwz2fH_kY/?igshid=l66wneyuk6fh …
"
"I SELL REVERSIBLE ANKARA & SATIN BONNET -N500 & 1K","@WealthySDot","Oct 10, 2019 11:08 AM","1570702100","
  Unilag, Yaba, Lagos
"
"TEE - GEE PRINTZ @tgprintz","@gunnerstobi","Oct 10, 2019 11:07 AM","1570702022","
  THROW PILLOWS
Double Sided
Flings

#throwpillows 
#birthday 
#gold @ Unilag Estate, Magodo https://www.instagram.com/p/B3bwb6mHToz/?igshid=mku236dse36p …
"
"Steve Ogochukwu Nwabuisi (Think outside the box)","@stephenonuwa","Oct 10, 2019 11:06 AM","1570701988","
  @NGRSenate revisits sexual harassment bill. Make the penalty stiffer. So lecturers are deterred.
There should also be penalties for lazy students who are caught with evidence offering/enticing lecturers for grades.
#SexForGrades #UniLag #sugarbaby #Accessbank #ThursdayMotivation
"
"Kayode johnson","@Olukaykorf","Oct 10, 2019 11:05 AM","1570701921","
  @TVCconnect i can provide names and even contacts of survivors of this assault on innocent young ladies. Faculty of Arts, unilag is the HQ of criminals in the shape of lecturers.
"
"unruly son","@EbukaEz13110145","Oct 10, 2019 11:04 AM","1570701848","
  Baba I just got admission into unilag and I came all the way from owerri and I still don't have a place to stay in Lagos and I know how I struggled with my mom to pay for my school fees baba please my doesn't have much and I need to come down to lagos baba even my feeding
"
"NwabuAku  👑  💕","@akunwa_","Oct 10, 2019 11:03 AM","1570701836","
  #SexForGrades: UNILAG sets up panel, encourages more students to speak out... https://ochadeobi.blogspot.com/2019/10/sexfgrades-unilag-sets-up-panel.html?spref=tw …
"
"TEE - GEE PRINTZ @tgprintz","@gunnerstobi","Oct 10, 2019 11:03 AM","1570701831","
  MAGIC MUG
BEAUTY OF ART...
Swipe 

#mug 
#birthday 
#birthdaygift @ Unilag Estate, Magodo https://www.instagram.com/p/B3bwONcnnss/?igshid=1myh3gao7vcby …
"
"AGEGE TV ONLINE","@AGEGETV1","Oct 10, 2019 11:01 AM","1570701702","
  UNILAG scandal: UNN lecturer claims video was doctored.

 A Nigerian man identified as Joseph Nnaemeka Chukwuma, recently took to his social media page to join the trending conversation of the University of Lagos... https://www.facebook.com/100016069336404/posts/524895151389458/ …
"
"TEE - GEE PRINTZ @tgprintz","@gunnerstobi","Oct 10, 2019 10:59 AM","1570701591","
  MAGIC MUG
BEAUTY OF ART...

FLASH SALES
N2500
(Ends When we Run out of Current Stock)

Swipe  for Final Image
Check our Profile for more Images @ Unilag Estate, Magodo https://www.instagram.com/p/B3bvxCSn4Jo/?igshid=f10ot0nvsbbu …
"
"OLAOLUWAKITAN","@Ola_fuse","Oct 10, 2019 10:58 AM","1570701532","
  He should marry whoever he likes and also marry all the female staff and students in unilag.
"
"OLAOLUWAKITAN","@Ola_fuse","Oct 10, 2019 10:57 AM","1570701461","
  He should marry whoever he likes and also marry all the female staff and students in unilag. https://twitter.com/mz_opie/status/1182232332822106112 …
"
"AfricanInnovationHuB","@afri_inventors","Oct 10, 2019 10:57 AM","1570701454","
  Sex-For-Grades: UNILAG Suspends Another Lecturer https://is.gd/bUShBA 
"
"The XpressNG","@xpressng","Oct 10, 2019 10:57 AM","1570701434","
  UNILAG sets up panel to probe ‘sex-for-grades’ lecturers https://www.thexpressng.com/2019/10/10/unilag-sets-up-panel-to-probe-sex-for-grades-lecturers/ …
"
"C9JABLOG","@c9jablog","Oct 10, 2019 10:53 AM","1570701233","
  UNILAG sets up panel to probe ‘s.e.x-for-grades’ lecturers https://c9jablog.com/unilag-sets-up-panel-to-probe-s-e-x-for-grades-lecturers/ …pic.twitter.com/4X6ojUEwMO
"
"Phantøm_ 👑","@_DanielOlamide","Oct 10, 2019 10:53 AM","1570701230","
  Unilag Girls Year 1 vs Unilag Girls Year 1 second semester

@_valkiing @Alex_Houseof308 @Famez_vv @jayythedopehttps://twitter.com/sinful_lola/status/1182223620497690624 …
"
"News360 Info","@news360info","Oct 10, 2019 10:51 AM","1570701100","
  Boniface Igbeneghu: ‘He Acted So Godly On Campus’ – UNILAG Student Speaks About Sex For Grades Lecturer https://news360.info/2019/10/10/boniface-igbeneghu-he-acted-so-godly-on-campus-unilag-student-speaks-about-sex-for-grades-lecturer/ …pic.twitter.com/VQKKZL8nlh
"
"grandtechy","@grandtechy","Oct 10, 2019 10:50 AM","1570701006","
  Unilag COLD ROOM
"
"fidelis akpososo","@Eliasmultimedia","Oct 10, 2019 10:49 AM","1570700984","
  UNN lecturer says UNILAG scandal video was edited, colleague was seduced https://www.legit.ng/1265057-unilag-scandal-unn-lecturer-holds-that-video-was-doctored.html …
"
"all9ja.com","@All9jaCom","Oct 10, 2019 10:48 AM","1570700920","
  Sex for grades: UNILAG lecturer to sue lady who posted ‘defamatory tweet’ https://all9ja.com/2019/10/sex-for-grades-unilag-lecturer-to-sue-lady-who-posted-defamatory-tweet/ …pic.twitter.com/G2dc6L23Sp
"
"Taye Paul Olubayo, MFR","@UNILAG_EFIWE","Oct 10, 2019 10:48 AM","1570700903","
   — Kini mo fe fi shey?https://curiouscat.me/UNILAG_EFIWE/post/1001309636?t=1570700903 …
"
"Olushola Otenaike","@solar2005","Oct 10, 2019 10:47 AM","1570700823","
  Unilag Begins Probe of Alleged ‘Sex-for-marks lecturers’ - Trending News in Nigeria http://dlvr.it/RFttMj pic.twitter.com/ZOOdRxYgr8
"
"Mohammed Pokima","@MrPokima","Oct 10, 2019 10:46 AM","1570700810","
  Unilag lecturers right now  pic.twitter.com/DxndS1dDBy
"
"TheSiteNews.com","@TheSitenews","Oct 10, 2019 10:46 AM","1570700786","
  'He acted so Godly on campus' - UNILAG Student speaks about Sex For Grades Lecturer
https://www.thesitenews.com/news/he-acted-so-godly-on-campus-unilag-student-speaks-about-sex-for-grades-lecturer/ …
"
"Ladii.","@whoisladii","Oct 10, 2019 10:45 AM","1570700735","
  at least a positive today is unilag has set up a panel to investigate the sex for grades scandal and it’s headed by the dean of faculty of law . woman’s a toughie
"
"olayomi koiki","@yomez06","Oct 10, 2019 10:45 AM","1570700723","
  UPDATES: UNILAG gets panel to probe randy dons. Rape: Ex-Babcock varsity students seek transfer of case. Herders in Oyo reject anti-grazing bill. Okowa appoints daughter as aide, says he owes no... https://www.facebook.com/story.php?story_fbid=10157315572992559&id=658097558 …
"
"TemiTopeOluwa ♦ 🐯 🌠","@aiyegbusitope","Oct 10, 2019 10:45 AM","1570700704","
  This is a Unilag hostel na  
Not hard to recognize!
"
"KemiFilaniBlog","@Kemifilaniblog","Oct 10, 2019 10:45 AM","1570700703","
  #News #boniface “He was a good man” UNILAG students speak on Dr Boniface’s s3x-for grades scandal http://dlvr.it/RFttBd pic.twitter.com/ISkgXE3HRF
"
"Sirbright Godwin","@sirbrightclick","Oct 10, 2019 10:44 AM","1570700678","
  UNILAG Institute of Maritime Studies Admission Form 2019/2020 Academic Session is Out https://www.currentschoolnews.com/school-news/unilag-institute-of-maritime-studies-admission-form/ …pic.twitter.com/CVBSaOQktQ
"
